id_evenement,date_heure,ville,zone,id_utilisateur,id_appareil,type_vehicule,energie,station_depart,station_arrivee,distance_km,duree_min,temperature,pluie,pm10,volume_trafic,montant_paiement,moyen_paiement,nom_utilisateur,age,abonnement,genre,risque_accident
165,2025-10-03 06:40,Paris,Est,134,APP-7320,Voiture,Diesel,51,21,6.89,16,2.1,1,14,92,5.79,Carte,Nina,63,Gratuit,homme,4
166,2025-10-03 07:00,Paris,Nord,194,APP-9194,Velo,Humaine,41,29,11.92,15,2.6,0,24,261,2.8,Mobile,Leo,29,Standard,femme,1
167,2025-10-03 07:20,Paris,Sud,108,APP-4287,Voiture,Diesel,9,38,11.75,20,2.6,1,27,279,4.77,Mobile,Hugo,42,Premium,homme,2
168,2025-10-03 07:40,Paris,Ouest,178,APP-1183,Trottinette,Diesel,34,40,10.48,21,1.3,1,26,228,3.71,Carte,Hugo,24,Premium,femme,1
169,2025-10-03 08:00,Paris,Nord,30,APP-2155,Velo,Diesel,33,33,0.88,3,2.2,0,27,310,3.17,Mobile,Emma,23,Standard,homme,2
170,2025-10-03 08:20,Paris,Ouest,15,APP-8001,Bus,Humaine,22,19,2.46,14,2.3,1,28,317,3.36,Mobile,Leo,22,Standard,femme,4
171,2025-10-03 08:40,Paris,Centre,129,APP-1586,Velo,Electrique,44,33,8.35,8,2.7,0,22,269,1.29,Mobile,Marc,48,Gratuit,homme,2
172,2025-10-03 09:00,Paris,Sud,40,APP-6600,Velo,Electrique,49,22,7.31,15,1.5,1,22,208,3.34,Mobile,Nina,39,Premium,femme,2
173,2025-10-03 09:20,Paris,Est,2,APP-2699,Velo,Diesel,3,58,4.36,18,2.5,1,26,284,4.85,Mobile,Lucas,20,Premium,homme,1
174,2025-10-03 09:40,Paris,Est,49,APP-7617,Bus,Electrique,22,41,1.52,9,3.0,1,28,295,4.27,Mobile,Alice,21,Premium,femme,2
175,2025-10-03 10:00,Paris,Centre,80,APP-6965,Bus,Electrique,59,56,7.81,17,2.5,1,15,130,4.86,Carte,Leo,29,Premium,homme,2
176,2025-10-03 10:20,Paris,Centre,236,APP-6255,Bus,Electrique,57,9,1.79,23,2.7,1,23,181,5.82,Carte,Marc,37,Gratuit,femme,1
177,2025-10-03 10:40,Paris,Est,164,APP-7738,Bus,Diesel,41,25,1.93,17,1.2,0,21,216,1.55,Mobile,Sofia,20,Gratuit,homme,1
178,2025-10-03 11:00,Paris,Nord,174,APP-4962,Bus,Humaine,21,21,11.59,8,2.6,1,24,211,5.9,Mobile,Alice,42,Premium,femme,4
179,2025-10-03 11:20,Paris,Est,172,APP-7773,Trottinette,Humaine,1,36,3.81,17,1.0,1,22,182,2.74,Carte,Leo,25,Premium,homme,1
180,2025-10-03 11:40,Paris,Centre,204,APP-6662,Trottinette,Humaine,21,55,6.35,12,2.2,0,22,172,1.51,Mobile,Sofia,20,Gratuit,femme,1
181,2025-10-03 12:00,Paris,Est,248,APP-8411,Voiture,Diesel,7,11,10.1,12,1.5,0,21,130,3.46,Mobile,Alice,27,Standard,homme,2
182,2025-10-03 12:20,Paris,Centre,17,APP-1890,Voiture,Humaine,13,26,8.36,17,1.0,1,22,157,3.72,Carte,Nina,68,Gratuit,femme,2
183,2025-10-03 12:40,Paris,Nord,192,APP-5715,Velo,Diesel,58,19,6.85,4,1.6,0,18,143,2.44,Carte,Lucas,29,Premium,homme,3
184,2025-10-03 13:00,Paris,Centre,85,APP-9762,Voiture,Electrique,24,20,4.22,18,1.4,0,23,188,5.72,Carte,Emma,28,Gratuit,femme,1
185,2025-10-03 13:20,Paris,Est,128,APP-7253,Velo,Diesel,31,46,10.5,20,1.4,1,19,146,5.58,Mobile,Leo,19,Standard,homme,4
186,2025-10-03 13:40,Paris,Centre,24,APP-7577,Trottinette,Diesel,56,27,4.74,15,2.0,1,20,152,4.37,Carte,Nina,28,Standard,femme,2
187,2025-10-03 14:00,Paris,Sud,90,APP-6898,Trottinette,Electrique,30,30,4.73,9,1.5,1,19,126,2.4,Mobile,Leo,29,Premium,homme,4
188,2025-10-03 14:20,Paris,Sud,52,APP-7606,Voiture,Electrique,4,60,7.45,14,1.0,0,20,157,2.15,Carte,Sofia,18,Gratuit,femme,2
189,2025-10-03 14:40,Paris,Nord,196,APP-8660,Velo,Electrique,53,51,1.64,9,2.3,0,21,164,3.29,Mobile,Lucas,31,Standard,homme,2
190,2025-10-03 15:00,Paris,Nord,127,APP-6334,Trottinette,Electrique,22,10,8.78,11,2.4,1,18,99,5.22,Carte,Hugo,20,Premium,femme,1
191,2025-10-03 15:20,Paris,Ouest,189,APP-6465,Voiture,Electrique,18,9,6.02,15,2.8,0,16,143,2.4,Mobile,Leo,68,Gratuit,homme,3
192,2025-10-03 15:40,Paris,Centre,56,APP-9197,Voiture,Humaine,46,37,10.33,16,1.4,1,19,128,5.35,Mobile,Alice,18,Premium,femme,4
193,2025-10-03 16:00,Paris,Est,125,APP-6343,Velo,Diesel,58,52,11.0,6,2.3,1,24,280,5.83,Carte,Emma,19,Gratuit,homme,3
194,2025-10-03 16:20,Paris,Est,238,APP-2919,Voiture,Diesel,35,4,1.28,19,1.2,1,24,250,5.23,Carte,Alice,33,Gratuit,femme,4
195,2025-10-03 16:40,Paris,Sud,63,APP-2894,Velo,Electrique,40,17,7.09,23,2.6,0,22,267,1.64,Mobile,Leo,49,Gratuit,homme,3
196,2025-10-03 17:00,Paris,Ouest,230,APP-1605,Velo,Humaine,55,9,1.6,12,1.7,1,27,266,5.98,Carte,Hugo,23,Gratuit,femme,2
197,2025-10-03 17:20,Paris,Nord,204,APP-6921,Bus,Humaine,38,39,11.4,6,3.0,0,26,277,3.12,Carte,Sofia,20,Gratuit,homme,2
198,2025-10-03 17:40,Paris,Est,163,APP-4411,Voiture,Humaine,37,6,2.74,3,1.6,0,25,268,4.9,Carte,Lucas,35,Gratuit,femme,4
199,2025-10-03 18:00,Paris,Sud,168,APP-7828,Voiture,Diesel,2,49,7.47,13,1.9,1,21,235,1.38,Carte,Emma,19,Gratuit,homme,2
200,2025-10-03 18:20,Paris,Sud,4,APP-6290,Velo,Diesel,54,18,6.71,16,1.6,1,26,282,4.11,Carte,Lucas,19,Gratuit,femme,2
201,2025-10-03 18:40,Paris,Centre,47,APP-3058,Trottinette,Diesel,14,7,3.08,15,2.2,0,26,255,4.75,Mobile,Alice,18,Gratuit,homme,3
202,2025-10-03 19:00,Paris,Centre,70,APP-2802,Velo,Electrique,1,48,11.99,13,2.7,0,25,297,5.71,Mobile,Alice,22,Standard,femme,4
203,2025-10-03 19:20,Paris,Centre,244,APP-2853,Bus,Humaine,10,25,0.99,11,2.3,1,23,242,5.11,Mobile,Nina,70,Gratuit,homme,3
204,2025-10-03 19:40,Paris,Ouest,133,APP-8485,Bus,Electrique,11,7,6.64,19,2.5,1,26,309,4.78,Carte,Leo,26,Premium,femme,2
205,2025-10-03 20:00,Paris,Ouest,53,APP-9427,Velo,Humaine,33,7,7.03,26,2.8,0,17,138,2.65,Mobile,Leo,27,Gratuit,homme,1
206,2025-10-03 20:20,Paris,Sud,244,APP-6628,Voiture,Humaine,46,14,8.78,18,2.7,0,13,95,5.14,Carte,Nina,70,Gratuit,femme,1
207,2025-10-03 20:40,Paris,Nord,32,APP-9850,Voiture,Electrique,51,5,2.52,14,1.3,1,20,172,1.93,Mobile,Alice,27,Premium,homme,3
208,2025-10-03 21:00,Paris,Ouest,169,APP-3062,Voiture,Diesel,43,29,11.74,9,2.6,0,19,133,3.39,Carte,Lucas,28,Gratuit,femme,3
209,2025-10-03 21:20,Paris,Centre,135,APP-1615,Velo,Electrique,51,26,10.18,13,2.7,0,20,186,2.29,Carte,Hugo,18,Gratuit,homme,3
210,2025-10-03 21:40,Paris,Centre,245,APP-5428,Voiture,Humaine,47,39,6.41,19,1.8,1,15,107,4.04,Mobile,Alice,18,Standard,femme,2
211,2025-10-03 22:00,Paris,Est,135,APP-2604,Velo,Humaine,57,57,3.81,11,3.0,1,18,173,5.46,Carte,Hugo,18,Gratuit,homme,2
212,2025-10-03 22:20,Paris,Centre,154,APP-9581,Voiture,Humaine,40,51,9.66,18,2.9,1,19,168,3.25,Carte,Hugo,53,Premium,femme,4
213,2025-10-03 22:40,Paris,Est,148,APP-6279,Voiture,Diesel,35,12,7.06,16,2.3,1,22,185,4.08,Mobile,Lucas,22,Gratuit,homme,4
214,2025-10-03 23:00,Paris,Centre,171,APP-5598,Trottinette,Electrique,1,22,7.8,8,2.5,0,17,137,2.98,Carte,Lucas,35,Standard,femme,2
215,2025-10-03 23:20,Paris,Nord,10,APP-5721,Bus,Humaine,17,54,11.79,16,1.1,0,21,220,1.58,Mobile,Emma,25,Gratuit,homme,1
216,2025-10-03 23:40,Paris,Nord,212,APP-5176,Velo,Diesel,41,51,8.8,26,1.6,1,19,172,4.4,Carte,Emma,18,Standard,femme,1
217,2025-10-04 00:00,Paris,Ouest,41,APP-1535,Bus,Diesel,40,24,4.9,4,2.8,0,19,181,2.61,Mobile,Alice,18,Standard,homme,3
218,2025-10-04 00:20,Paris,Sud,160,APP-6010,Voiture,Diesel,52,52,4.4,23,1.9,0,16,127,1.22,Mobile,Marc,28,Premium,femme,4
219,2025-10-04 00:40,Paris,Centre,126,APP-5397,Bus,Electrique,44,10,1.72,9,1.9,0,21,166,5.19,Carte,Marc,43,Gratuit,homme,1
220,2025-10-04 01:00,Paris,Sud,121,APP-7803,Velo,Diesel,45,30,4.84,18,2.6,0,21,171,5.27,Carte,Lucas,19,Premium,femme,2
221,2025-10-04 01:20,Paris,Est,222,APP-5368,Velo,Humaine,18,11,1.57,24,2.2,0,16,94,1.36,Mobile,Alice,31,Premium,homme,4
222,2025-10-04 01:40,Paris,Centre,214,APP-4333,Bus,Humaine,38,6,0.41,14,2.3,0,18,174,2.0,Mobile,Leo,21,Premium,femme,1
223,2025-10-04 02:00,Paris,Sud,119,APP-1261,Voiture,Diesel,53,49,1.78,21,2.1,0,21,191,3.53,Carte,Hugo,18,Standard,homme,1
224,2025-10-04 02:20,Paris,Centre,38,APP-3649,Voiture,Diesel,38,11,3.9,14,2.2,1,18,109,4.1,Mobile,Emma,56,Gratuit,femme,2
225,2025-10-04 02:40,Paris,Ouest,136,APP-2181,Velo,Electrique,39,32,11.18,14,2.8,0,20,151,4.8,Carte,Nina,52,Gratuit,homme,4
226,2025-10-04 03:00,Paris,Nord,226,APP-6674,Bus,Humaine,46,19,4.3,19,3.0,1,22,171,2.02,Mobile,Hugo,27,Gratuit,femme,2
227,2025-10-04 03:20,Paris,Nord,195,APP-4356,Trottinette,Electrique,56,58,8.27,20,2.4,1,21,212,5.86,Carte,Sofia,34,Premium,homme,4
228,2025-10-04 03:40,Paris,Sud,145,APP-7385,Velo,Humaine,22,54,6.33,12,1.9,1,22,197,2.71,Carte,Emma,26,Gratuit,femme,1
229,2025-10-04 04:00,Paris,Ouest,73,APP-3455,Velo,Electrique,54,2,9.31,11,1.2,1,22,197,3.04,Mobile,Emma,53,Gratuit,homme,4
230,2025-10-04 04:20,Paris,Ouest,135,APP-5847,Voiture,Electrique,47,23,4.22,20,2.9,0,22,167,3.9,Mobile,Hugo,18,Gratuit,femme,1
231,2025-10-04 04:40,Paris,Ouest,163,APP-9160,Trottinette,Humaine,40,48,5.49,20,2.4,0,13,50,5.89,Carte,Lucas,35,Gratuit,homme,3
232,2025-10-04 05:00,Paris,Nord,80,APP-1818,Bus,Electrique,42,9,0.81,10,2.4,1,23,191,1.29,Carte,Leo,29,Premium,femme,3
233,2025-10-04 05:20,Paris,Est,71,APP-3524,Bus,Diesel,45,26,11.3,19,2.0,0,19,116,1.26,Mobile,Emma,31,Premium,homme,2
234,2025-10-04 05:40,Paris,Est,185,APP-9082,Velo,Humaine,44,58,11.34,13,2.4,0,20,138,3.46,Carte,Marc,22,Gratuit,femme,3
235,2025-10-04 06:00,Paris,Centre,132,APP-7795,Voiture,Electrique,35,6,1.88,13,1.2,1,20,133,3.13,Carte,Leo,38,Standard,homme,2
236,2025-10-04 06:20,Paris,Centre,134,APP-2726,Trottinette,Diesel,20,46,10.7,21,2.4,1,23,185,5.11,Mobile,Nina,63,Gratuit,femme,4
237,2025-10-04 06:40,Paris,Centre,67,APP-1707,Bus,Humaine,16,21,7.47,12,2.9,1,20,176,3.34,Mobile,Alice,65,Premium,homme,2
238,2025-10-04 07:00,Paris,Est,176,APP-3865,Bus,Humaine,40,4,5.94,17,1.2,1,27,257,2.44,Carte,Marc,20,Premium,femme,2
239,2025-10-04 07:20,Paris,Nord,51,APP-2925,Voiture,Humaine,46,37,3.17,10,2.0,0,29,301,2.33,Mobile,Leo,19,Premium,homme,1
240,2025-10-04 07:40,Paris,Est,66,APP-3388,Trottinette,Humaine,39,34,1.66,17,2.5,1,24,265,2.73,Carte,Lucas,28,Premium,femme,2
241,2025-10-04 08:00,Paris,Ouest,85,APP-7776,Trottinette,Electrique,11,39,5.1,16,2.7,1,23,236,3.88,Mobile,Emma,28,Gratuit,homme,2
242,2025-10-04 08:20,Paris,Nord,238,APP-8641,Velo,Diesel,23,34,10.15,20,1.7,1,25,261,2.68,Carte,Alice,33,Gratuit,femme,1
243,2025-10-04 08:40,Paris,Ouest,91,APP-3582,Velo,Electrique,41,36,5.2,16,2.2,1,25,280,5.71,Mobile,Hugo,46,Premium,homme,1
244,2025-10-04 09:00,Paris,Sud,176,APP-7502,Trottinette,Diesel,23,8,1.42,18,1.5,1,24,261,1.41,Mobile,Marc,20,Premium,femme,3
245,2025-10-04 09:20,Paris,Nord,113,APP-6661,Voiture,Diesel,36,2,7.0,12,2.6,1,25,244,4.99,Mobile,Lucas,20,Gratuit,homme,3
246,2025-10-04 09:40,Paris,Nord,185,APP-6442,Bus,Humaine,57,54,8.83,18,1.6,1,31,335,4.95,Carte,Marc,22,Gratuit,femme,2
247,2025-10-04 10:00,Paris,Est,36,APP-6385,Voiture,Diesel,23,27,1.73,3,1.5,1,19,196,2.98,Carte,Alice,26,Gratuit,homme,4
248,2025-10-04 10:20,Paris,Centre,140,APP-6532,Voiture,Electrique,11,28,2.29,12,1.8,0,22,165,2.2,Mobile,Nina,40,Gratuit,femme,4
249,2025-10-04 10:40,Paris,Nord,87,APP-9348,Bus,Humaine,37,9,6.59,17,2.7,1,21,201,3.64,Mobile,Leo,32,Premium,homme,1
250,2025-10-04 11:00,Paris,Est,100,APP-7729,Velo,Electrique,56,6,10.83,19,3.0,1,18,156,2.32,Mobile,Nina,18,Premium,femme,2
251,2025-10-04 11:20,Paris,Nord,7,APP-8743,Trottinette,Diesel,1,37,3.14,12,2.1,0,18,127,2.51,Carte,Hugo,63,Standard,homme,2
252,2025-10-04 11:40,Paris,Sud,200,APP-8333,Velo,Humaine,17,10,1.64,9,2.1,1,17,154,5.26,Carte,Hugo,21,Gratuit,femme,1
253,2025-10-04 12:00,Paris,Ouest,95,APP-5236,Trottinette,Diesel,26,57,2.53,22,1.5,1,19,150,4.7,Mobile,Sofia,24,Premium,homme,3
254,2025-10-04 12:20,Paris,Sud,173,APP-8894,Velo,Diesel,23,19,4.8,19,1.7,1,21,161,3.6,Carte,Sofia,18,Gratuit,femme,2
255,2025-10-04 12:40,Paris,Ouest,72,APP-2821,Bus,Humaine,17,7,4.9,4,2.4,1,18,135,4.06,Mobile,Emma,20,Standard,homme,3
256,2025-10-04 13:00,Paris,Nord,138,APP-3157,Bus,Electrique,3,2,2.0,8,1.6,1,22,210,4.08,Mobile,Leo,32,Standard,femme,4
257,2025-10-04 13:20,Paris,Ouest,173,APP-8000,Bus,Humaine,35,48,1.69,13,1.1,1,19,128,3.76,Mobile,Sofia,18,Gratuit,homme,3
258,2025-10-04 13:40,Paris,Est,108,APP-9267,Bus,Diesel,29,46,10.01,17,1.6,1,18,180,3.28,Carte,Hugo,42,Premium,femme,3
259,2025-10-04 14:00,Paris,Ouest,190,APP-5051,Velo,Electrique,57,29,0.59,14,2.8,1,20,167,3.67,Carte,Nina,59,Premium,homme,2
260,2025-10-04 14:20,Paris,Nord,176,APP-3235,Voiture,Diesel,7,47,5.33,3,1.4,1,23,204,1.54,Mobile,Marc,20,Premium,femme,1
261,2025-10-04 14:40,Paris,Sud,157,APP-4460,Velo,Electrique,20,59,10.31,16,1.7,0,20,180,4.08,Mobile,Alice,33,Premium,homme,1
262,2025-10-04 15:00,Paris,Est,225,APP-8606,Voiture,Electrique,13,56,11.83,18,2.4,1,19,141,2.02,Carte,Emma,50,Gratuit,femme,2
263,2025-10-04 15:20,Paris,Ouest,180,APP-9004,Bus,Electrique,22,23,2.13,12,2.4,0,18,168,4.59,Mobile,Leo,36,Premium,homme,1
264,2025-10-04 15:40,Paris,Nord,153,APP-1283,Velo,Diesel,11,47,10.66,22,1.1,0,24,208,3.73,Carte,Leo,24,Premium,femme,4
265,2025-10-04 16:00,Paris,Est,26,APP-5397,Velo,Electrique,36,37,10.58,12,2.7,0,27,275,2.78,Mobile,Hugo,42,Gratuit,homme,2
266,2025-10-04 16:20,Paris,Centre,60,APP-3241,Trottinette,Diesel,3,10,7.24,17,2.4,1,29,302,3.53,Mobile,Nina,26,Standard,femme,4
267,2025-10-04 16:40,Paris,Nord,25,APP-5977,Trottinette,Humaine,23,31,8.33,14,1.7,1,25,313,4.48,Mobile,Sofia,26,Gratuit,homme,4
268,2025-10-04 17:00,Paris,Centre,230,APP-9540,Bus,Electrique,26,18,11.46,24,2.0,0,26,259,1.66,Mobile,Hugo,23,Gratuit,femme,1
269,2025-10-04 17:20,Paris,Ouest,7,APP-6523,Trottinette,Humaine,53,55,5.75,20,1.8,1,26,257,1.37,Carte,Hugo,63,Standard,homme,1
270,2025-10-04 17:40,Paris,Nord,16,APP-1821,Bus,Diesel,1,10,6.58,12,2.9,1,25,254,3.04,Mobile,Emma,33,Gratuit,femme,4
271,2025-10-04 18:00,Paris,Nord,240,APP-1627,Voiture,Humaine,8,42,5.08,11,1.9,1,27,270,3.78,Mobile,Alice,22,Premium,homme,1
272,2025-10-04 18:20,Paris,Nord,213,APP-2011,Bus,Electrique,26,12,11.08,15,1.6,1,24,278,2.23,Carte,Nina,22,Premium,femme,1
273,2025-10-04 18:40,Paris,Ouest,105,APP-4263,Trottinette,Humaine,33,31,11.67,4,1.4,1,25,276,2.62,Mobile,Lucas,27,Standard,homme,1
274,2025-10-04 19:00,Paris,Ouest,206,APP-1389,Trottinette,Electrique,4,33,0.78,12,1.6,0,20,222,5.26,Mobile,Alice,48,Premium,femme,3
275,2025-10-04 19:20,Paris,Ouest,238,APP-7766,Velo,Humaine,3,44,7.34,14,2.6,1,22,248,5.89,Mobile,Alice,33,Gratuit,homme,3
276,2025-10-04 19:40,Paris,Centre,232,APP-4260,Bus,Humaine,45,35,2.58,15,2.1,0,26,247,5.74,Mobile,Leo,26,Standard,femme,3
277,2025-10-04 20:00,Paris,Centre,41,APP-4223,Voiture,Diesel,49,50,10.39,10,2.6,1,16,114,4.23,Carte,Alice,18,Standard,homme,4
278,2025-10-04 20:20,Paris,Sud,216,APP-5631,Voiture,Electrique,23,16,8.64,25,2.3,1,17,110,4.19,Mobile,Alice,34,Premium,femme,3
279,2025-10-04 20:40,Paris,Est,1,APP-3964,Trottinette,Diesel,35,15,1.52,10,1.8,0,24,203,4.38,Mobile,Alice,29,Gratuit,homme,4
280,2025-10-04 21:00,Paris,Ouest,25,APP-4065,Trottinette,Humaine,27,28,10.12,12,1.7,0,17,151,2.67,Mobile,Sofia,26,Gratuit,femme,2
281,2025-10-04 21:20,Paris,Ouest,228,APP-8714,Bus,Humaine,30,38,3.32,8,2.3,1,21,162,1.43,Mobile,Leo,18,Premium,homme,2
282,2025-10-04 21:40,Paris,Centre,66,APP-6431,Bus,Humaine,34,52,5.18,11,2.8,0,22,191,4.76,Mobile,Lucas,28,Premium,femme,2
283,2025-10-04 22:00,Paris,Est,211,APP-4832,Voiture,Diesel,3,55,7.67,18,1.2,0,23,166,3.52,Mobile,Emma,54,Standard,homme,4
284,2025-10-04 22:20,Paris,Nord,166,APP-1555,Bus,Electrique,33,2,6.21,29,1.6,1,23,181,1.92,Carte,Nina,25,Gratuit,femme,3
285,2025-10-04 22:40,Paris,Est,189,APP-4964,Trottinette,Humaine,12,39,4.06,20,2.7,0,19,90,5.2,Mobile,Leo,68,Gratuit,homme,1
286,2025-10-04 23:00,Paris,Centre,75,APP-2927,Bus,Diesel,50,3,4.16,21,2.4,1,22,154,3.99,Carte,Sofia,19,Premium,femme,3
287,2025-10-04 23:20,Paris,Sud,118,APP-2239,Velo,Humaine,57,3,7.06,20,2.0,0,23,174,4.7,Carte,Lucas,24,Premium,homme,3
288,2025-10-04 23:40,Paris,Nord,49,APP-1235,Voiture,Electrique,2,57,9.96,5,1.0,1,20,192,1.95,Carte,Alice,21,Premium,femme,4
289,2025-10-05 00:00,Paris,Ouest,230,APP-4043,Bus,Diesel,28,24,1.83,20,1.3,0,21,158,2.95,Mobile,Hugo,23,Gratuit,homme,2
290,2025-10-05 00:20,Paris,Centre,143,APP-1080,Trottinette,Electrique,41,55,11.58,8,2.9,0,19,176,5.78,Carte,Leo,35,Standard,femme,4
291,2025-10-05 00:40,Paris,Nord,174,APP-6773,Bus,Humaine,19,7,8.12,16,1.2,0,18,125,1.77,Carte,Alice,42,Premium,homme,3
292,2025-10-05 01:00,Paris,Ouest,4,APP-7200,Voiture,Electrique,11,29,1.88,17,1.8,1,19,168,2.2,Mobile,Lucas,19,Gratuit,femme,1
293,2025-10-05 01:20,Paris,Sud,195,APP-9475,Velo,Humaine,29,33,6.56,5,1.4,1,22,176,1.57,Mobile,Sofia,34,Premium,homme,2
294,2025-10-05 01:40,Paris,Est,148,APP-9381,Voiture,Electrique,18,53,5.36,25,1.7,1,16,133,3.98,Carte,Lucas,22,Gratuit,femme,2
295,2025-10-05 02:00,Paris,Ouest,27,APP-1498,Bus,Diesel,17,31,7.13,17,1.9,0,21,199,1.2,Mobile,Alice,32,Standard,homme,3
296,2025-10-05 02:20,Paris,Ouest,21,APP-9479,Voiture,Diesel,42,54,2.31,19,1.2,0,20,169,4.88,Carte,Nina,20,Gratuit,femme,1
297,2025-10-05 02:40,Paris,Est,139,APP-6143,Voiture,Electrique,24,56,7.43,10,2.0,1,18,144,3.25,Mobile,Sofia,66,Gratuit,homme,4
298,2025-10-05 03:00,Paris,Centre,122,APP-9206,Voiture,Electrique,31,33,11.95,12,1.3,0,17,169,3.26,Mobile,Sofia,33,Premium,femme,1
299,2025-10-05 03:20,Paris,Centre,75,APP-1239,Voiture,Diesel,34,13,6.36,7,1.0,0,22,164,4.1,Mobile,Sofia,19,Premium,homme,1
300,2025-10-05 03:40,Paris,Est,220,APP-1846,Trottinette,Humaine,39,24,6.58,10,1.5,0,17,155,5.22,Mobile,Hugo,29,Premium,femme,4
301,2025-10-05 04:00,Paris,Nord,78,APP-2658,Velo,Electrique,20,2,2.67,20,2.3,0,21,195,2.82,Mobile,Emma,25,Premium,homme,3
302,2025-10-05 04:20,Paris,Est,44,APP-6510,Bus,Humaine,58,56,0.77,15,2.4,1,21,152,4.88,Mobile,Marc,19,Gratuit,femme,2
303,2025-10-05 04:40,Paris,Est,18,APP-3724,Velo,Diesel,56,38,10.16,5,2.5,1,22,179,3.24,Mobile,Nina,49,Standard,homme,4
304,2025-10-05 05:00,Paris,Est,33,APP-1759,Bus,Humaine,26,42,4.71,16,2.4,1,17,165,3.91,Mobile,Leo,38,Gratuit,femme,2
305,2025-10-05 05:20,Paris,Est,224,APP-7942,Bus,Humaine,58,5,10.4,5,2.2,0,18,182,4.67,Carte,Alice,23,Standard,homme,3
306,2025-10-05 05:40,Paris,Est,240,APP-8051,Velo,Diesel,2,27,3.61,10,2.0,1,23,187,5.35,Mobile,Alice,22,Premium,femme,2
307,2025-10-05 06:00,Paris,Ouest,51,APP-2090,Trottinette,Diesel,33,23,0.89,12,1.1,0,22,187,3.3,Carte,Leo,19,Premium,homme,1
308,2025-10-05 06:20,Paris,Est,5,APP-9799,Voiture,Electrique,11,25,9.31,16,1.8,0,15,109,2.42,Carte,Emma,19,Premium,femme,3
309,2025-10-05 06:40,Paris,Centre,219,APP-4298,Voiture,Electrique,50,6,9.25,3,2.5,1,16,146,4.15,Carte,Lucas,20,Gratuit,homme,1
310,2025-10-05 07:00,Paris,Ouest,15,APP-8813,Voiture,Electrique,14,15,0.53,8,2.2,1,22,259,5.75,Carte,Leo,22,Standard,femme,2
311,2025-10-05 07:20,Paris,Nord,62,APP-9830,Voiture,Diesel,13,57,10.57,3,2.1,1,24,247,2.04,Mobile,Lucas,32,Gratuit,homme,2
312,2025-10-05 07:40,Paris,Sud,243,APP-9698,Voiture,Diesel,25,2,8.54,24,2.4,1,27,282,5.56,Mobile,Leo,25,Gratuit,femme,4
313,2025-10-05 08:00,Paris,Sud,188,APP-4505,Trottinette,Humaine,29,27,5.14,3,2.2,1,28,302,4.42,Mobile,Leo,23,Standard,homme,2
314,2025-10-05 08:20,Paris,Sud,21,APP-9641,Bus,Humaine,19,16,5.65,17,1.5,1,24,309,4.68,Carte,Nina,20,Gratuit,femme,1
315,2025-10-05 08:40,Paris,Centre,200,APP-1356,Bus,Diesel,44,35,6.88,11,2.2,1,24,298,3.68,Carte,Hugo,21,Gratuit,homme,4
316,2025-10-05 09:00,Paris,Est,26,APP-4587,Velo,Electrique,22,49,11.47,18,2.8,1,24,279,5.28,Mobile,Hugo,42,Gratuit,femme,4
317,2025-10-05 09:20,Paris,Ouest,9,APP-5234,Bus,Diesel,54,31,5.25,14,1.6,0,24,222,4.01,Carte,Marc,38,Standard,homme,4
318,2025-10-05 09:40,Paris,Est,176,APP-6467,Voiture,Diesel,7,34,0.64,13,2.4,1,31,335,5.06,Carte,Marc,20,Premium,femme,4
319,2025-10-05 10:00,Paris,Est,71,APP-5311,Bus,Electrique,7,14,5.86,8,1.3,1,18,158,3.48,Carte,Emma,31,Premium,homme,3
320,2025-10-05 10:20,Paris,Nord,123,APP-7105,Bus,Humaine,28,27,1.69,22,2.5,1,16,147,4.5,Mobile,Lucas,25,Gratuit,femme,3
321,2025-10-05 10:40,Paris,Est,134,APP-1331,Bus,Diesel,44,23,2.83,18,1.7,1,20,176,4.94,Carte,Nina,63,Gratuit,homme,2
322,2025-10-05 11:00,Paris,Ouest,132,APP-8977,Trottinette,Humaine,12,35,8.67,13,3.0,0,20,177,3.73,Mobile,Leo,38,Standard,femme,1
323,2025-10-05 11:20,Paris,Est,159,APP-5238,Voiture,Diesel,16,26,4.45,19,2.4,0,20,163,3.7,Carte,Alice,34,Gratuit,homme,4
324,2025-10-05 11:40,Paris,Nord,36,APP-6719,Velo,Diesel,25,53,9.65,28,2.2,1,19,166,2.19,Mobile,Alice,26,Gratuit,femme,2
325,2025-10-05 12:00,Paris,Centre,102,APP-7591,Trottinette,Humaine,28,11,7.29,6,1.1,0,19,135,3.7,Mobile,Leo,46,Gratuit,homme,2
326,2025-10-05 12:20,Paris,Est,77,APP-1728,Voiture,Humaine,21,58,11.77,20,3.0,1,18,184,2.1,Carte,Leo,58,Gratuit,femme,4
327,2025-10-05 12:40,Paris,Centre,15,APP-3160,Velo,Humaine,8,22,6.38,9,2.2,0,18,153,3.05,Carte,Leo,22,Standard,homme,2
328,2025-10-05 13:00,Paris,Est,137,APP-3863,Trottinette,Diesel,28,40,0.89,18,2.1,1,16,143,5.27,Carte,Marc,31,Standard,femme,2
329,2025-10-05 13:20,Paris,Nord,34,APP-3148,Voiture,Electrique,39,52,6.96,17,2.3,1,18,186,2.75,Carte,Alice,25,Standard,homme,3
330,2025-10-05 13:40,Paris,Nord,72,APP-4730,Trottinette,Humaine,55,44,11.93,4,2.1,1,19,154,2.0,Mobile,Emma,20,Standard,femme,1
